algorithm,quantum,context_switch_time,num_patrons,seed,cpu_util,mean_turnaround,median_turnaround,SD_turnaround,mean_response,median_response,SD_response,mean_wait,median_wait,SD_wait,mean_throughput,median_throughput,SD_throughput
RR,55,3,25,70,89.48,6546.16,6690.00,1166.39,997.52,728.00,969.27,5761.28,5904.00,1136.76,2.78,1.00,3.56
RR,56,3,25,70,89.82,6584.08,6744.00,1185.90,993.68,721.00,964.10,5799.96,5984.00,1168.33,2.78,1.00,4.27
RR,57,3,25,70,89.49,6488.00,6716.00,1150.21,1049.76,750.00,997.68,5702.12,5885.00,1106.80,2.78,1.00,3.42
RR,58,3,25,70,89.85,6464.52,6606.00,1137.83,1038.00,746.00,981.36,5681.48,5824.00,1088.25,2.78,1.00,4.21
RR,59,3,25,70,89.59,6512.60,6772.00,1122.64,1022.48,769.00,988.18,5727.80,5948.00,1070.34,2.78,1.00,3.77
RR,60,3,25,70,89.42,6599.04,7030.00,1074.23,992.52,731.00,988.29,5812.76,6251.00,1048.28,2.78,1.00,3.80
RR,61,3,25,70,89.73,6540.36,6679.00,1001.33,1033.32,676.00,1006.49,5755.92,5895.00,971.56,2.78,1.00,3.53
RR,62,3,25,70,89.60,6580.20,6756.00,873.06,1005.24,687.00,998.23,5796.08,5943.00,847.78,2.78,1.00,4.35
RR,63,3,25,70,89.50,6556.28,6702.00,990.06,1048.64,694.00,1016.33,5770.40,5919.00,958.46,2.78,1.00,3.49
RR,64,3,25,70,89.74,6495.24,6643.00,991.99,1053.56,767.00,998.01,5711.12,5925.00,970.05,2.78,1.00,3.67
RR,65,3,25,70,90.08,6420.44,6844.00,1162.31,994.44,774.00,995.54,5637.56,5998.00,1119.61,2.78,1.00,4.49
RR,66,3,25,70,89.75,6527.16,6843.00,1012.28,981.48,762.00,985.46,5744.64,5979.00,979.82,2.78,1.00,4.32
RR,67,3,25,70,90.47,6551.12,6694.00,779.57,891.80,721.00,794.95,5768.32,5987.00,746.00,2.78,1.00,4.27
RR,68,3,25,70,90.37,6422.88,6823.00,1016.79,876.00,781.00,759.55,5639.64,6010.00,992.44,2.78,1.00,4.44
RR,69,3,25,70,90.17,6442.36,6854.00,1052.42,894.88,796.00,781.59,5658.64,6035.00,1029.06,2.78,1.00,4.18
RR,70,3,25,70,90.44,6514.24,6568.00,779.77,935.88,731.00,876.27,5731.20,5904.00,744.02,2.78,0.00,4.38
RR,71,3,25,70,90.70,6388.40,6524.00,764.86,1031.72,737.00,933.17,5606.28,5674.00,738.62,2.78,1.00,4.15
RR,72,3,25,70,90.83,6519.84,6580.00,796.97,939.04,739.00,877.70,5737.64,5809.00,753.24,2.78,0.00,4.38
RR,73,3,25,70,90.60,6613.56,6718.00,708.45,988.64,738.00,919.92,5829.36,5939.00,698.96,2.78,1.00,4.35
RR,74,3,25,70,91.11,6485.96,6585.00,734.31,1034.84,761.00,921.14,5706.16,5861.00,717.59,2.78,1.00,3.83
RR,75,3,25,70,91.83,6134.56,6269.00,969.58,859.24,754.00,813.98,5353.52,5528.00,934.48,2.78,1.00,3.67
RR,76,3,25,70,91.73,6168.48,6267.00,986.98,866.96,761.00,821.93,5386.20,5554.00,958.90,2.78,1.00,3.60
RR,77,3,25,70,91.78,6113.32,6262.00,1030.10,867.60,765.00,818.75,5332.80,5485.00,1015.81,2.78,2.00,3.53
RR,78,3,25,70,90.99,6486.40,6519.00,826.10,958.64,803.00,898.75,5698.24,5786.00,837.51,2.78,1.00,5.12
RR,79,3,25,70,91.89,6160.44,6254.00,980.89,878.76,776.00,827.47,5377.72,5539.00,952.82,2.78,1.00,3.56
RR,80,3,25,70,91.87,6160.28,6231.00,913.91,883.48,788.00,826.56,5379.88,5542.00,886.64,2.78,3.00,3.56
RR,81,3,25,70,91.82,6174.96,6264.00,1040.40,882.72,790.00,817.65,5394.80,5546.00,1008.99,2.78,2.00,3.83
RR,82,3,25,70,91.72,6209.04,6319.00,899.48,891.40,797.00,836.34,5426.32,5592.00,876.79,2.78,2.00,3.42
RR,83,3,25,70,91.87,6295.64,6345.00,839.65,892.96,779.00,834.64,5513.44,5647.00,819.60,2.78,1.00,3.70
RR,84,3,25,70,91.88,6204.28,6352.00,1021.41,885.12,806.00,818.74,5423.72,5625.00,1001.03,2.78,2.00,3.83
RR,85,3,25,70,91.83,6246.48,6303.00,975.60,889.76,807.00,821.70,5464.64,5580.00,985.82,2.78,1.00,3.60
RR,86,3,25,70,91.65,6371.92,6472.00,794.71,958.88,810.00,894.29,5586.64,5729.00,808.98,2.78,1.00,4.49
RR,87,3,25,70,75.99,10415.12,10556.00,1440.22,1847.08,1747.00,1468.09,9381.48,9549.00,1407.44,1.92,0.00,3.35
RR,88,3,25,70,88.54,7196.20,7277.00,837.81,1016.96,838.00,1011.01,6361.28,6531.00,843.97,2.50,1.00,3.24
RR,89,3,25,70,89.05,6817.56,6759.00,756.56,1168.24,861.00,1031.49,5995.88,6084.00,722.42,2.78,0.00,4.21
RR,90,3,25,70,90.64,6560.12,6628.00,1016.79,960.64,852.00,869.93,5767.40,5932.00,992.49,2.78,1.00,3.70
RR,91,3,25,70,90.58,6521.40,6580.00,780.81,879.32,808.00,689.40,5725.08,5823.00,728.85,2.78,0.00,4.06
RR,92,3,25,70,92.19,6229.72,6456.00,942.32,998.68,859.00,886.64,5450.16,5662.00,933.35,2.78,1.00,3.67
RR,93,3,25,70,92.06,6277.84,6351.00,925.96,955.60,821.00,883.46,5497.84,5663.00,910.26,2.78,1.00,4.18
RR,94,3,25,70,91.73,6293.92,6403.00,768.40,968.24,840.00,898.42,5512.44,5662.00,734.59,2.78,1.00,4.21
RR,95,3,25,70,91.41,6316.40,6367.00,936.57,963.28,839.00,888.08,5536.88,5662.00,914.01,2.78,1.00,4.49
RR,96,3,25,70,91.21,6324.00,6378.00,942.16,965.60,836.00,887.23,5544.08,5672.00,920.08,2.78,1.00,4.76
RR,97,3,25,70,91.62,6332.92,6391.00,782.96,1037.76,917.00,941.25,5550.76,5614.00,775.93,2.78,1.00,3.93
RR,98,3,25,70,91.88,6311.52,6371.00,782.26,1035.64,915.00,935.24,5530.28,5594.00,777.11,2.78,1.00,3.93
RR,99,3,25,70,92.12,6274.28,6360.00,927.73,970.76,855.00,893.88,5493.76,5666.00,890.77,2.78,1.00,4.18
RR,100,3,25,70,92.50,6306.36,6617.00,886.66,802.68,703.00,600.44,5524.44,5885.00,941.28,2.78,1.00,5.07
RR,30,3,50,14,86.42,13885.10,14473.00,2825.59,1927.16,1313.00,2028.67,13069.96,13696.00,2758.08,2.63,2.00,3.27
RR,31,3,50,14,86.36,14122.46,14862.00,2660.99,2172.14,1387.00,2135.27,13307.94,14067.00,2619.17,2.63,1.00,3.53
RR,32,3,50,14,86.63,14203.22,14904.00,2532.08,1973.88,1247.00,2143.78,13389.34,14116.50,2491.29,2.63,1.00,3.61
RR,33,3,50,14,86.88,14167.24,14945.50,2456.15,2051.62,1338.50,1828.31,13355.20,14162.00,2389.90,2.63,1.00,3.50
RR,34,3,50,14,87.09,13425.20,14186.50,2921.60,2327.32,1471.50,2197.51,12609.22,13354.00,2853.38,2.63,2.00,2.89
RR,35,3,50,14,87.38,13698.12,14564.00,2861.13,2408.10,1507.50,2307.17,12880.42,13711.00,2807.48,2.63,1.00,3.40
RR,36,3,50,14,87.48,14027.46,14045.50,2641.43,1995.74,1411.00,1864.52,13213.28,13346.00,2572.84,2.63,1.00,3.48
RR,37,3,50,14,87.37,13820.56,14675.00,2704.63,2259.30,1527.50,2201.25,13004.96,13826.00,2636.59,2.63,1.00,3.37
RR,38,3,50,14,88.17,13540.04,14026.50,2482.89,2092.86,1448.00,1918.08,12726.48,13233.50,2451.65,2.63,1.00,3.15
RR,39,3,50,14,88.12,13976.00,14370.00,2237.18,2045.06,1491.50,1921.88,13162.36,13554.50,2191.99,2.63,1.00,3.53
RR,40,3,50,14,88.58,13688.36,14422.50,2218.70,1526.78,1325.50,1011.20,12876.18,13604.50,2164.49,2.63,1.00,3.70
RR,41,3,50,14,88.45,13866.04,14726.00,2464.60,1546.78,1312.00,1017.14,13047.38,13968.50,2407.49,2.63,1.00,3.29
RR,42,3,50,14,84.36,15514.64,16318.00,2608.69,2428.98,1833.00,2027.45,14662.64,15460.00,2541.08,2.38,2.00,3.26
RR,43,3,50,14,83.34,15646.68,16738.50,3108.04,2173.56,1478.50,2168.12,14779.78,15879.50,3051.68,2.27,1.00,3.13
RR,44,3,50,14,88.62,13889.72,14570.00,2172.41,1921.26,1456.00,1581.22,13075.82,13674.00,2117.89,2.63,1.00,3.52
RR,45,3,50,14,88.93,13787.58,14342.50,2318.27,1554.68,1230.00,1101.43,12974.88,13475.00,2257.56,2.63,1.00,4.17
RR,46,3,50,14,89.18,13566.54,14312.00,2259.40,1715.80,1312.50,1266.30,12757.74,13426.00,2206.43,2.78,1.00,3.92
RR,47,3,50,14,89.11,13613.26,14532.50,2496.78,2012.48,1453.00,1766.60,12803.96,13639.00,2449.73,2.78,1.00,4.11
RR,48,3,50,14,89.17,13574.50,13781.50,2310.87,1869.48,1324.50,1660.16,12766.16,13144.00,2265.77,2.78,1.00,4.28
RR,49,3,50,14,89.15,13510.44,14358.00,2764.50,2148.40,1495.50,1978.15,12701.10,13586.00,2716.13,2.78,1.00,3.95
RR,50,3,50,14,90.08,13180.10,14214.00,2645.04,1929.34,1390.50,1500.14,12370.84,13383.50,2597.76,2.78,1.50,3.84
RR,51,3,50,14,89.60,13347.54,14129.50,2642.18,1915.90,1495.50,1423.52,12534.20,13388.50,2589.62,2.78,1.50,3.75
RR,52,3,50,14,90.11,13217.78,14285.00,2522.42,1805.20,1363.50,1402.71,12409.82,13426.00,2469.07,2.78,1.00,4.15
RR,53,3,50,14,89.95,13166.98,14167.00,2557.30,1861.82,1425.00,1395.59,12356.80,13345.50,2496.96,2.78,1.00,3.90
RR,54,3,50,14,89.92,13554.06,13572.50,2365.94,1855.98,1403.50,1414.37,12744.30,12985.00,2323.46,2.78,1.00,3.84
RR,55,3,50,14,89.53,13324.96,14244.00,2344.97,1898.06,1345.50,1583.84,12515.26,13415.00,2301.26,2.78,1.50,3.62
RR,56,3,50,14,89.90,13544.98,14359.00,2390.64,1826.68,1463.50,1379.85,12734.86,13514.00,2359.03,2.78,1.00,3.93
RR,57,3,50,14,89.82,13536.30,14445.50,2419.29,1863.54,1439.00,1530.14,12725.40,13614.50,2370.82,2.78,1.00,3.83
RR,58,3,50,14,89.72,13542.86,13951.50,2626.36,2156.04,1709.50,1691.46,12730.78,13227.50,2582.30,2.78,1.50,3.99
RR,59,3,50,14,90.04,13446.38,14357.00,2475.76,2075.46,1591.50,1766.79,12636.18,13523.00,2443.50,2.78,1.50,3.73
RR,60,3,50,14,90.77,13187.54,13566.50,2109.67,1920.76,1301.00,1915.61,12379.76,12704.50,2076.22,2.78,1.00,3.52
RR,61,3,50,14,90.54,13080.42,13700.00,2508.17,1747.24,1352.00,1591.09,12270.10,12941.50,2434.57,2.78,1.00,3.34
RR,62,3,50,14,90.61,13072.72,13715.50,2502.73,1815.30,1344.50,1647.73,12262.32,12877.00,2437.74,2.78,1.00,3.66
RR,63,3,50,14,90.90,12965.84,13399.50,2185.11,1830.58,1356.50,1629.23,12158.90,12614.00,2151.71,2.78,1.50,3.64
RR,64,3,50,14,90.97,12863.36,13575.50,2368.02,1798.46,1335.50,1623.64,12056.90,12713.50,2323.03,2.78,1.50,3.47
RR,65,3,50,14,91.06,12813.44,13190.00,2550.60,1824.24,1371.00,1595.48,12005.84,12377.00,2505.35,2.78,1.00,3.51
RR,66,3,50,14,90.64,13070.66,13688.00,2552.58,1950.12,1362.50,1822.83,12263.18,12932.00,2502.20,2.78,1.00,3.84
RR,67,3,50,14,91.53,12840.32,13387.00,2552.55,1736.18,1373.50,1307.64,12034.52,12552.00,2475.04,2.78,1.00,3.54
RR,68,3,50,14,91.40,12926.06,13281.50,2532.89,1712.30,1379.50,1288.12,12118.94,12561.50,2467.63,2.78,1.50,3.37
RR,69,3,50,14,91.37,12920.18,13234.00,2470.76,1676.44,1399.50,1246.38,12112.70,12484.50,2403.37,2.78,1.50,3.42
RR,70,3,50,14,91.66,12921.72,13477.00,2237.26,1800.40,1378.50,1421.38,12115.06,12709.00,2229.27,2.78,1.50,3.52
RR,71,3,50,14,91.62,12955.60,13541.00,2174.65,1750.60,1393.00,1384.71,12149.08,12785.50,2150.66,2.78,1.00,3.78
RR,72,3,50,14,91.84,13028.44,13538.50,2254.85,1753.12,1372.50,1379.21,12222.64,12717.50,2238.62,2.78,1.00,4.05
RR,73,3,50,14,91.43,13175.82,13619.00,2186.18,1716.32,1399.00,1348.98,12368.16,12928.50,2186.41,2.78,1.00,3.86
RR,74,3,50,14,91.64,13059.62,13504.00,2232.88,1718.58,1385.50,1324.36,12253.32,12794.00,2222.28,2.78,1.00,3.66
RR,75,3,50,14,91.75,12478.62,12989.50,2543.36,1764.46,1498.00,1544.73,11672.14,12306.00,2495.91,2.78,2.00,3.69
RR,76,3,50,14,92.24,12560.08,13218.00,2640.39,1676.64,1436.00,1476.84,11753.18,12356.00,2601.60,2.78,1.50,3.47
RR,77,3,50,14,92.11,12637.66,12565.00,2375.92,1622.10,1457.00,1298.18,11830.46,11835.50,2349.65,2.78,2.00,3.39
RR,78,3,50,14,92.36,12697.36,13162.50,2469.84,1762.54,1491.00,1547.05,11892.74,12398.50,2440.07,2.78,1.00,3.69
RR,79,3,50,14,92.28,12632.04,13250.00,2656.23,1688.30,1454.00,1481.57,11826.34,12388.00,2622.68,2.78,1.00,3.86
RR,80,3,50,14,92.24,12879.50,13582.00,2507.88,1641.42,1488.50,1312.51,12073.46,12729.50,2475.22,2.78,1.50,3.70
RR,81,3,50,14,92.36,12664.06,13271.50,2678.13,1695.04,1462.50,1484.04,11858.68,12409.50,2643.91,2.94,2.00,4.18
RR,82,3,50,14,92.33,12555.24,13043.50,2550.75,1600.32,1480.00,1293.02,11749.62,12153.00,2507.31,2.78,1.00,3.78
RR,83,3,50,14,92.33,12668.12,13317.00,2641.09,1704.60,1464.50,1495.63,11862.12,12454.50,2608.20,2.78,1.50,3.87
RR,84,3,50,14,92.26,12677.52,13232.50,2592.09,1751.60,1534.50,1459.27,11871.10,12434.50,2550.70,2.78,1.50,3.59
RR,85,3,50,14,92.24,12593.58,13437.50,2530.20,1795.56,1513.50,1582.86,11788.26,12559.00,2498.06,2.78,1.50,3.77
RR,86,3,50,14,92.14,12632.18,13185.00,2581.97,1725.64,1492.00,1519.11,11825.32,12329.50,2553.30,2.78,1.50,3.69
RR,87,3,50,14,92.41,12659.12,12873.00,2608.86,1613.20,1483.00,1299.99,11855.06,12078.00,2573.51,2.78,1.00,3.89
RR,88,3,50,14,92.42,12615.26,13208.00,2572.06,1722.30,1486.50,1512.93,11810.42,12308.50,2538.48,2.78,2.00,3.61
RR,89,3,50,14,92.48,12654.76,13341.00,2602.55,1717.82,1477.50,1509.56,11851.30,12482.50,2571.46,2.78,1.50,3.84
RR,90,3,50,14,92.22,12591.98,13280.50,2696.09,1689.64,1511.50,1398.73,11785.94,12372.50,2667.70,2.78,1.00,3.64
RR,91,3,50,14,92.20,12783.22,13439.00,2578.78,1696.86,1516.00,1410.66,11977.30,12661.00,2541.92,2.78,1.00,3.62
RR,92,3,50,14,92.35,12472.82,12420.50,2535.98,1729.94,1518.50,1405.72,11666.38,11852.00,2495.04,2.78,1.50,3.46
RR,93,3,50,14,92.30,12675.48,13242.00,2699.67,1699.96,1545.50,1408.39,11869.98,12389.00,2662.33,2.78,1.00,3.93
RR,94,3,50,14,92.25,12897.26,13522.50,2676.04,1712.98,1531.50,1422.05,12090.80,12596.00,2644.27,2.78,1.00,4.07
RR,95,3,50,14,92.57,12966.50,13701.00,2649.27,1698.56,1519.00,1406.34,12161.58,12855.00,2622.81,2.94,1.00,4.72
RR,96,3,50,14,92.34,12695.50,13443.50,2693.75,1706.42,1521.00,1413.92,11889.90,12683.50,2666.87,2.78,1.00,3.92
RR,97,3,50,14,92.31,12895.76,13546.50,2676.75,1717.12,1538.00,1424.30,12089.38,12618.00,2644.34,2.78,1.00,4.24
RR,98,3,50,14,92.34,12848.66,13721.00,2570.53,1806.34,1580.00,1507.53,12044.08,12930.00,2538.20,2.78,1.00,3.98
RR,99,3,50,14,92.36,12768.66,13586.00,2688.44,1723.24,1557.50,1429.63,11963.80,12736.50,2654.95,2.78,1.00,4.17
RR,100,3,50,14,92.95,12770.12,13472.00,2382.36,1521.50,1548.50,949.64,11965.26,12726.50,2369.18,2.94,1.00,4.52
RR,30,3,50,25,86.69,13673.42,14476.50,3270.55,2287.86,1319.50,2399.98,12902.88,13661.00,3229.07,2.63,2.00,3.18
RR,31,3,50,25,85.84,13764.26,13969.00,2859.25,2064.62,1281.50,2168.89,12988.40,13202.50,2792.65,2.50,1.50,3.17
RR,32,3,50,25,86.44,13606.60,14021.50,3288.04,2022.50,1306.00,2087.22,12832.24,13198.50,3222.28,2.63,1.00,3.17
RR,33,3,50,25,86.52,13599.20,14041.00,3536.96,2620.20,1486.50,2748.99,12823.94,13281.50,3485.32,2.63,1.00,3.34
RR,34,3,50,25,87.35,13110.90,13891.50,3337.76,2458.70,1531.00,2383.23,12337.38,13102.50,3278.05,2.63,2.00,2.63
RR,35,3,50,25,87.33,13831.22,14053.00,2550.40,1965.74,1355.50,2114.96,13058.76,13308.50,2493.77,2.63,1.00,3.15
RR,36,3,50,25,87.66,13616.22,14512.00,2936.61,1960.72,1409.50,1866.95,12843.36,13692.00,2883.99,2.63,2.00,3.11
RR,37,3,50,25,87.62,13608.24,14377.50,2573.54,2041.94,1366.00,2182.49,12835.56,13480.50,2532.29,2.63,1.00,3.06
RR,38,3,50,25,88.25,12795.70,13489.00,3703.80,2548.70,1726.50,2554.45,12023.20,12718.00,3615.90,2.63,2.00,2.91
RR,39,3,50,25,88.07,13130.68,13459.00,3026.06,2131.56,1488.00,2400.80,12358.50,12790.50,2980.95,2.63,2.00,2.63
RR,40,3,50,25,89.03,12668.58,13873.50,3437.95,2131.32,1600.00,2030.26,11897.94,13089.50,3369.20,2.63,2.00,2.71
RR,41,3,50,25,89.32,12697.52,12907.50,3134.26,2121.38,1513.00,1952.37,11929.42,12250.00,3073.28,2.63,1.00,3.47
RR,42,3,50,25,89.04,12614.24,13000.50,3397.74,2256.62,1620.00,2215.95,11842.84,12236.50,3332.21,2.63,2.00,2.91
RR,43,3,50,25,89.10,13043.00,14096.00,3088.50,2212.60,1661.50,2111.43,12273.42,13334.50,3004.67,2.63,1.00,3.13
RR,44,3,50,25,88.75,12978.32,13463.50,2681.83,1872.84,1536.00,1940.02,12208.40,12655.50,2622.50,2.63,2.00,2.95
RR,45,3,50,25,89.30,12866.48,13560.00,2857.81,2053.80,1596.50,2001.02,12097.40,12823.50,2777.20,2.63,1.00,3.32
RR,46,3,50,25,88.91,13324.78,14333.50,3231.78,2072.18,1646.00,1934.60,12555.64,13510.00,3152.41,2.63,1.00,3.80
RR,47,3,50,25,88.93,13297.50,14129.00,2652.78,1960.48,1220.00,2030.73,12525.60,13272.00,2583.99,2.63,1.00,3.00
RR,48,3,50,25,88.66,13192.86,13321.00,2662.43,2000.54,1325.00,2047.10,12422.70,12548.00,2599.76,2.63,2.00,3.24
RR,49,3,50,25,89.23,13220.52,14127.00,3192.09,2110.94,1471.50,2129.59,12451.94,13288.50,3113.03,2.63,2.00,3.67
RR,50,3,50,25,89.80,12982.82,13410.50,2780.38,2081.06,1633.00,1929.08,12214.58,12642.50,2718.84,2.78,1.50,3.54
RR,51,3,50,25,90.07,12975.06,13370.00,2931.01,2011.04,1667.00,1761.98,12206.24,12551.50,2904.97,2.78,1.50,3.46
RR,52,3,50,25,90.06,13000.00,13898.50,3040.37,1914.94,1632.50,1726.44,12231.40,13167.50,2984.07,2.78,1.50,3.64
RR,53,3,50,25,90.16,13166.62,13960.00,2942.10,1991.76,1712.50,1630.57,12397.98,13156.50,2922.46,2.78,2.00,3.81
RR,54,3,50,25,89.89,13177.96,14171.50,3013.11,2073.98,1639.50,1818.83,12407.54,13458.00,2961.34,2.78,1.50,3.62
RR,55,3,50,25,89.83,13037.64,14019.50,3144.13,2047.02,1758.00,1771.00,12268.56,13281.00,3104.37,2.78,1.50,3.69
RR,56,3,50,25,89.97,12738.72,13708.50,3190.89,2001.46,1759.50,1656.55,11968.68,12965.50,3123.82,2.78,2.00,3.52
RR,57,3,50,25,90.21,13030.84,13942.00,3126.63,2210.74,1796.50,1978.88,12262.48,13285.00,3098.40,2.78,2.00,3.99
RR,58,3,50,25,90.07,13297.64,14496.00,3065.28,2000.18,1731.00,1776.13,12528.38,13711.00,3040.43,2.78,1.50,3.92
RR,59,3,50,25,89.76,13266.72,14379.00,3030.79,1943.50,1778.50,1454.26,12496.80,13502.00,2955.00,2.78,1.00,4.10
RR,60,3,50,25,90.37,12983.00,13555.50,3056.68,1879.52,1443.50,1596.78,12214.02,12738.50,3019.39,2.78,1.50,3.54
RR,61,3,50,25,90.37,12940.14,13419.00,2875.87,1928.86,1435.00,1799.11,12172.60,12590.00,2857.57,2.78,1.50,3.35
RR,62,3,50,25,90.53,13134.10,13636.00,2802.50,1930.12,1437.00,1675.44,12366.48,12893.50,2772.20,2.78,1.00,3.66
RR,63,3,50,25,90.37,12707.10,13236.50,3311.82,2113.74,1808.50,1827.54,11937.80,12467.00,3271.91,2.78,1.50,3.56
RR,64,3,50,25,90.25,12979.70,13459.50,2823.46,2078.50,1594.00,1924.92,12212.94,12700.00,2779.61,2.78,1.00,3.47
RR,65,3,50,25,91.00,12643.02,12846.00,2841.74,2082.78,1578.50,2051.53,11877.28,12147.00,2802.00,2.78,2.00,3.08
RR,66,3,50,25,90.78,12589.16,13434.50,3057.99,2125.96,1548.00,2112.65,11822.06,12622.00,3015.67,2.78,1.00,3.46
RR,67,3,50,25,91.27,12544.30,13256.00,3077.10,2061.72,1886.50,1644.49,11779.56,12451.00,3028.08,2.78,1.50,3.17
RR,68,3,50,25,90.89,12752.18,13366.50,2643.21,1871.00,1527.00,1652.85,11985.00,12635.50,2603.26,2.78,1.00,3.14
RR,69,3,50,25,91.50,12651.20,13460.00,2845.06,2078.00,1817.50,1708.63,11885.62,12870.00,2795.24,2.78,1.50,3.32
RR,70,3,50,25,91.37,12510.64,13079.00,2629.57,2024.58,1586.50,1793.40,11745.42,12363.50,2598.89,2.78,2.00,3.17
RR,71,3,50,25,91.02,12666.88,13258.50,2738.31,2014.22,1626.50,1789.37,11900.38,12528.00,2711.93,2.78,2.00,3.17
RR,72,3,50,25,91.27,12637.16,13188.50,2759.69,2013.10,1595.50,1782.03,11871.78,12398.50,2732.15,2.78,2.00,3.14
RR,73,3,50,25,91.64,12479.16,13037.00,2828.97,2017.00,1601.00,1788.24,11713.02,12302.50,2811.50,2.78,2.00,3.23
RR,74,3,50,25,91.66,12555.56,13456.50,2648.21,2024.98,1615.50,1792.98,11789.74,12722.50,2627.06,2.78,2.00,3.30
RR,75,3,50,25,92.25,12428.14,12974.50,2875.95,1654.46,1359.50,1551.79,11662.36,12264.00,2862.16,2.78,2.00,3.02
RR,76,3,50,25,92.33,12134.86,12009.50,2911.38,1658.86,1424.00,1550.87,11369.98,11416.00,2876.21,2.78,2.00,2.71
RR,77,3,50,25,92.30,12399.80,12453.50,2770.14,1665.38,1364.50,1562.32,11634.60,11743.00,2750.85,2.78,1.50,3.08
RR,78,3,50,25,92.29,12485.44,12524.00,2852.92,1566.00,1368.50,1326.82,11719.74,11862.50,2809.14,2.78,1.50,3.10
RR,79,3,50,25,92.27,12176.34,12006.50,2867.09,1740.70,1460.50,1653.88,11410.32,11386.50,2795.59,2.78,2.00,2.86
RR,80,3,50,25,92.47,12329.94,12305.50,2955.47,1668.42,1393.50,1550.44,11566.26,11651.50,2907.90,2.78,2.00,3.34
RR,81,3,50,25,92.19,12173.86,12097.50,2910.48,1792.08,1515.50,1711.47,11407.96,11538.00,2870.83,2.78,2.00,2.82
RR,82,3,50,25,92.52,12262.46,12280.00,2824.81,1623.18,1378.00,1486.82,11498.42,11610.50,2806.19,2.78,2.00,3.47
RR,83,3,50,25,92.31,12496.28,12351.00,2853.06,1751.98,1535.50,1662.99,11730.54,11716.00,2817.87,2.78,1.50,3.19
RR,84,3,50,25,92.36,12377.54,12385.00,2866.96,1591.52,1392.50,1426.32,11613.06,11714.50,2853.35,2.78,2.00,3.25
RR,85,3,50,25,92.30,12509.82,12380.00,2856.03,1751.94,1538.50,1663.85,11744.14,11738.00,2820.30,2.78,1.50,3.19
RR,86,3,50,25,92.31,12391.32,13049.00,2954.63,1752.88,1411.00,1685.87,11627.70,12113.50,2931.81,2.78,1.00,3.42
RR,87,3,50,25,92.18,12636.16,12644.00,2865.36,1766.46,1557.50,1671.82,11868.84,11928.00,2824.81,2.78,2.00,3.12
RR,88,3,50,25,92.17,12473.26,12732.50,2763.67,1908.50,1623.00,1784.46,11706.96,11989.50,2721.04,2.78,1.50,2.94
RR,89,3,50,25,92.56,12413.98,12447.50,2754.13,1614.60,1442.00,1408.74,11650.10,11680.00,2721.65,2.78,1.50,3.44
RR,90,3,50,25,92.28,12199.84,12210.00,2861.26,1965.66,1638.00,1839.26,11434.52,11508.00,2816.63,2.78,2.50,2.80
RR,91,3,50,25,92.29,12223.44,12085.50,2825.15,1889.50,1588.50,1809.18,11457.52,11541.50,2751.81,2.78,2.00,3.10
RR,92,3,50,25,92.32,12609.90,12490.50,2895.59,1737.66,1441.00,1656.48,11845.34,11861.50,2860.69,2.78,2.00,3.19
RR,93,3,50,25,92.21,12230.40,12109.00,2814.83,1947.10,1601.50,1867.73,11464.04,11567.00,2743.13,2.78,2.00,3.12
RR,94,3,50,25,91.66,12329.18,12411.00,2830.46,2065.90,1674.00,1930.64,11562.66,11655.50,2781.05,2.78,1.50,3.06
RR,95,3,50,25,92.33,12347.70,12549.50,2892.69,1898.18,1478.00,1833.48,11582.70,11851.50,2849.07,2.78,1.50,3.15
RR,96,3,50,25,92.42,12584.30,12704.00,2785.48,1795.90,1447.00,1715.68,11820.36,11984.00,2747.09,2.78,1.00,3.21
RR,97,3,50,25,92.43,12518.02,12765.00,2860.90,1859.76,1472.00,1792.94,11754.30,12093.50,2824.01,2.78,2.00,3.39
RR,98,3,50,25,91.91,12156.22,12109.50,2741.89,1969.82,1574.00,1890.92,11390.68,11439.00,2670.71,2.78,1.00,3.19
RR,99,3,50,25,92.38,12253.34,12333.50,2841.47,1925.68,1504.00,1850.21,11487.90,11784.50,2805.18,2.78,2.00,2.94
RR,100,3,50,25,93.18,12551.24,13286.50,2705.78,1585.00,1435.00,1205.00,11787.58,12609.00,2673.21,2.78,1.50,3.61
RR,30,3,50,36,86.66,13230.60,13877.00,2704.52,2792.20,2648.00,2449.27,12425.84,13024.50,2628.25,2.78,1.50,3.49
RR,31,3,50,36,86.12,12922.84,13581.00,2900.23,2965.78,2841.50,2422.43,12115.12,12817.00,2809.81,2.63,2.00,2.63
RR,32,3,50,36,86.27,13246.34,13714.00,2606.01,2775.82,2076.00,2515.97,12439.78,12919.50,2539.52,2.63,2.00,3.02
RR,33,3,50,36,86.52,13159.86,13411.00,2695.61,2738.38,1860.00,2562.22,12353.38,12579.00,2586.65,2.63,1.00,3.09
RR,34,3,50,36,87.27,13265.42,13896.00,2315.10,2755.24,1961.50,2303.15,12460.12,13048.00,2200.96,2.78,0.50,3.64
RR,35,3,50,36,87.37,12845.56,13238.00,2278.56,2578.28,1965.50,2378.46,12043.46,12359.00,2212.96,2.78,1.00,3.59
RR,36,3,50,36,87.51,12895.96,13262.50,2307.43,2533.06,2074.00,2167.98,12090.94,12489.00,2232.02,2.78,2.00,3.37
